epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,10510.4,1.22695,1.77162,1.40392,0.49388,0.4791,0.46578,0.3035,1.2236,1.59482,1.42566,0.00441838,0.00441838,0.00441838
49,10700.9,1.22571,1.74438,1.39794,0.48545,0.47464,0.46065,0.30005,1.22306,1.59731,1.42223,0.004406,0.004406,0.004406
50,10889.3,1.22894,1.74724,1.3991,0.48684,0.47124,0.45717,0.29939,1.22223,1.58284,1.41962,0.00439362,0.00439362,0.00439362
51,11077.4,1.21573,1.72313,1.38914,0.50862,0.46666,0.46515,0.30401,1.2181,1.56623,1.41558,0.00438125,0.00438125,0.00438125
52,11266.4,1.22229,1.71485,1.39389,0.50014,0.48355,0.46877,0.30628,1.21914,1.57021,1.41993,0.00436888,0.00436888,0.00436888
53,11456.7,1.21053,1.70467,1.38329,0.51126,0.45865,0.47267,0.30674,1.2183,1.56816,1.42088,0.0043565,0.0043565,0.0043565
54,11645.6,1.20441,1.69778,1.37684,0.49374,0.49865,0.47165,0.30629,1.21822,1.56802,1.41208,0.00434412,0.00434412,0.00434412
55,11832.9,1.20264,1.68506,1.37919,0.51144,0.47646,0.47392,0.30699,1.22323,1.57013,1.42265,0.00433175,0.00433175,0.00433175
56,12021.7,1.21301,1.67983,1.38462,0.51573,0.47331,0.47633,0.3114,1.21489,1.55921,1.41326,0.00431938,0.00431938,0.00431938
57,12209.7,1.19836,1.67011,1.37265,0.49318,0.47911,0.46979,0.30593,1.21311,1.5618,1.40932,0.004307,0.004307,0.004307
58,12396.8,1.1951,1.65605,1.37117,0.49552,0.50498,0.47852,0.31105,1.21007,1.55621,1.4105,0.00429463,0.00429463,0.00429463
59,12584.6,1.19253,1.65336,1.36303,0.49524,0.49864,0.47912,0.31168,1.21103,1.55373,1.40786,0.00428225,0.00428225,0.00428225
60,12773.1,1.1913,1.63831,1.3677,0.52239,0.49106,0.48277,0.31653,1.20769,1.53797,1.40183,0.00426988,0.00426988,0.00426988
61,12960.9,1.18643,1.6316,1.36571,0.52086,0.48599,0.48286,0.31712,1.21335,1.53448,1.41046,0.0042575,0.0042575,0.0042575
62,13149.2,1.18683,1.63605,1.36225,0.52399,0.49243,0.49015,0.32075,1.20605,1.52338,1.40181,0.00424513,0.00424513,0.00424513
63,13338,1.18822,1.60416,1.36956,0.53206,0.49488,0.49317,0.32376,1.2054,1.52164,1.4009,0.00423275,0.00423275,0.00423275
64,13528.4,1.17929,1.59419,1.35113,0.55287,0.48679,0.49694,0.32645,1.20717,1.51989,1.40092,0.00422038,0.00422038,0.00422038
65,13716.5,1.18094,1.59866,1.35917,0.56128,0.48636,0.49634,0.32589,1.20173,1.52098,1.39886,0.004208,0.004208,0.004208
66,13903.7,1.18414,1.59722,1.35556,0.5662,0.48076,0.49557,0.32532,1.20292,1.51814,1.39812,0.00419563,0.00419563,0.00419563
67,14090.3,1.1703,1.56366,1.34874,0.54451,0.4959,0.50064,0.33002,1.20699,1.50761,1.40071,0.00418325,0.00418325,0.00418325
68,14279.2,1.17891,1.58197,1.35497,0.55699,0.49201,0.50127,0.32987,1.20749,1.50944,1.39892,0.00417088,0.00417088,0.00417088
69,14469.4,1.17171,1.55929,1.35122,0.56803,0.47377,0.50055,0.32936,1.20413,1.51047,1.39556,0.0041585,0.0041585,0.0041585
70,14659.6,1.16579,1.5362,1.34707,0.56627,0.47524,0.50182,0.33031,1.20567,1.50562,1.39682,0.00414612,0.00414612,0.00414612
71,14849.3,1.16292,1.53877,1.34039,0.56054,0.48087,0.50318,0.33001,1.20569,1.49621,1.3994,0.00413375,0.00413375,0.00413375
72,15038.2,1.16408,1.53944,1.34059,0.56567,0.48693,0.503,0.33206,1.20312,1.49088,1.39775,0.00412138,0.00412138,0.00412138
73,15227.5,1.16018,1.52634,1.33286,0.57775,0.47373,0.50715,0.33523,1.19966,1.48439,1.39429,0.004109,0.004109,0.004109
74,15414.8,1.15699,1.52095,1.33681,0.5802,0.47856,0.5076,0.33619,1.20013,1.48646,1.39476,0.00409662,0.00409662,0.00409662
75,15602.9,1.1582,1.5103,1.33707,0.58144,0.48233,0.50736,0.3365,1.19887,1.48455,1.39424,0.00408425,0.00408425,0.00408425
76,15791.2,1.15618,1.50895,1.32949,0.55624,0.49847,0.50616,0.3361,1.19839,1.48056,1.3927,0.00407187,0.00407187,0.00407187
77,15977.6,1.15315,1.49998,1.33137,0.558,0.48858,0.507,0.33713,1.19776,1.47718,1.39092,0.0040595,0.0040595,0.0040595
78,16165.4,1.14214,1.50219,1.32552,0.54865,0.49339,0.50747,0.33792,1.19859,1.47433,1.38947,0.00404712,0.00404712,0.00404712
79,16353.5,1.14425,1.4797,1.32637,0.54775,0.50362,0.51115,0.33893,1.19904,1.47056,1.38957,0.00403475,0.00403475,0.00403475
80,16541.5,1.14997,1.48196,1.32239,0.55398,0.4987,0.5137,0.34143,1.19649,1.46752,1.38747,0.00402237,0.00402237,0.00402237
81,16729.2,1.14312,1.46101,1.32396,0.5658,0.49289,0.51517,0.34253,1.19465,1.46521,1.38709,0.00401,0.00401,0.00401
82,16917.7,1.13738,1.4709,1.32136,0.55915,0.49535,0.51539,0.34354,1.19423,1.46061,1.38741,0.00399763,0.00399763,0.00399763
83,17105.2,1.14117,1.45203,1.32323,0.56886,0.49487,0.51704,0.34507,1.19336,1.45836,1.38645,0.00398525,0.00398525,0.00398525
84,17292.6,1.13268,1.43725,1.31552,0.55032,0.50839,0.519,0.34584,1.1947,1.45462,1.38875,0.00397287,0.00397287,0.00397287
85,17482.6,1.13245,1.44074,1.31475,0.55751,0.50795,0.52051,0.34627,1.19423,1.4504,1.38807,0.0039605,0.0039605,0.0039605
86,17672.8,1.12709,1.4296,1.31246,0.56747,0.49662,0.52171,0.34672,1.19353,1.44643,1.38719,0.00394813,0.00394813,0.00394813
87,17863.1,1.12425,1.42271,1.311,0.57725,0.49501,0.52337,0.34798,1.19176,1.44349,1.38636,0.00393575,0.00393575,0.00393575
88,18052.9,1.12881,1.41116,1.30999,0.5834,0.49226,0.52354,0.34854,1.19067,1.44241,1.38488,0.00392337,0.00392337,0.00392337
89,18242.9,1.13336,1.4081,1.30599,0.58442,0.49142,0.52397,0.34881,1.19073,1.44308,1.38475,0.003911,0.003911,0.003911
90,18431.9,1.12584,1.40743,1.30159,0.5822,0.49085,0.52461,0.34977,1.19058,1.44304,1.38445,0.00389863,0.00389863,0.00389863
91,18621,1.10817,1.37663,1.2901,0.5812,0.49437,0.52415,0.34939,1.18932,1.44205,1.38345,0.00388625,0.00388625,0.00388625
92,18809.1,1.11719,1.37575,1.2957,0.57466,0.50086,0.52404,0.34883,1.18975,1.44213,1.38352,0.00387388,0.00387388,0.00387388
93,18997.6,1.11561,1.37819,1.29297,0.57446,0.50056,0.52408,0.34998,1.19013,1.44177,1.3843,0.0038615,0.0038615,0.0038615
94,19186.1,1.11014,1.36982,1.28881,0.57104,0.50217,0.52478,0.34949,1.191,1.44106,1.38464,0.00384913,0.00384913,0.00384913
95,19374,1.11384,1.35943,1.28944,0.58976,0.49223,0.52556,0.35024,1.19185,1.44106,1.38486,0.00383675,0.00383675,0.00383675
96,19562.4,1.11037,1.36272,1.29141,0.58039,0.49638,0.52549,0.35014,1.1914,1.44077,1.38461,0.00382438,0.00382438,0.00382438
97,19750.2,1.1083,1.34794,1.28542,0.58233,0.49535,0.52708,0.35088,1.19156,1.44087,1.38467,0.003812,0.003812,0.003812
98,19939.6,1.10716,1.35567,1.28567,0.5593,0.51359,0.52818,0.35124,1.19059,1.44035,1.38359,0.00379963,0.00379963,0.00379963
99,20128.7,1.10392,1.33023,1.28012,0.56807,0.50739,0.5283,0.35139,1.19095,1.43943,1.38383,0.00378725,0.00378725,0.00378725
100,20317.2,1.10131,1.32045,1.27756,0.55849,0.51295,0.52833,0.35211,1.19163,1.43828,1.38406,0.00377488,0.00377488,0.00377488
101,20506.3,1.0932,1.31042,1.26988,0.55516,0.51914,0.5284,0.35264,1.19208,1.43632,1.38444,0.0037625,0.0037625,0.0037625
102,20695.4,1.09494,1.30547,1.27061,0.55714,0.51755,0.52797,0.35304,1.19255,1.4347,1.38444,0.00375013,0.00375013,0.00375013
103,20884.1,1.09283,1.31226,1.26933,0.55649,0.5191,0.5291,0.35363,1.19215,1.43355,1.38375,0.00373775,0.00373775,0.00373775
104,21072.3,1.09298,1.30472,1.27443,0.55889,0.5185,0.53002,0.35432,1.19276,1.43288,1.3841,0.00372537,0.00372537,0.00372537
105,21261.3,1.09178,1.29092,1.27234,0.58244,0.50353,0.53104,0.35494,1.19324,1.43135,1.38397,0.003713,0.003713,0.003713
106,21450.6,1.07898,1.28451,1.26223,0.57892,0.50469,0.5312,0.3557,1.1937,1.43019,1.3835,0.00370063,0.00370063,0.00370063
107,21639.6,1.08131,1.28888,1.26459,0.57396,0.50693,0.5314,0.35589,1.1928,1.42944,1.38205,0.00368825,0.00368825,0.00368825
108,21829.2,1.07579,1.27055,1.2625,0.57491,0.50663,0.5319,0.35645,1.1927,1.42789,1.38131,0.00367587,0.00367587,0.00367587
109,22019.2,1.07399,1.27168,1.26097,0.57671,0.5068,0.53195,0.35678,1.19188,1.42721,1.3806,0.0036635,0.0036635,0.0036635
110,22208.8,1.08229,1.27115,1.26756,0.58417,0.50623,0.53194,0.35685,1.19226,1.42672,1.38036,0.00365113,0.00365113,0.00365113
111,22398.6,1.07874,1.25287,1.26196,0.58992,0.50623,0.53219,0.35715,1.19255,1.42453,1.38035,0.00363875,0.00363875,0.00363875
112,22588.8,1.06747,1.25042,1.25381,0.59411,0.50575,0.53263,0.3578,1.19139,1.42266,1.37919,0.00362637,0.00362637,0.00362637
113,22778.5,1.07868,1.24882,1.26014,0.59993,0.50411,0.53307,0.35823,1.19107,1.42121,1.37878,0.003614,0.003614,0.003614
114,22969,1.07207,1.23162,1.25715,0.59691,0.50157,0.53363,0.35935,1.19049,1.42172,1.37835,0.00360163,0.00360163,0.00360163
115,23159.9,1.06344,1.22109,1.24656,0.60424,0.49788,0.53392,0.35985,1.19034,1.42125,1.37798,0.00358925,0.00358925,0.00358925
116,23350.1,1.05954,1.22034,1.24483,0.60451,0.4966,0.53436,0.35991,1.19031,1.42111,1.37749,0.00357688,0.00357688,0.00357688
117,23540.4,1.06477,1.2234,1.25194,0.60486,0.49781,0.53513,0.3605,1.1909,1.42026,1.37764,0.0035645,0.0035645,0.0035645
118,23730.2,1.06206,1.21554,1.24851,0.59813,0.49956,0.53576,0.36116,1.19096,1.41922,1.3777,0.00355212,0.00355212,0.00355212
119,23920.4,1.05671,1.20749,1.24183,0.59894,0.49942,0.53631,0.36163,1.1906,1.41891,1.3771,0.00353975,0.00353975,0.00353975
120,24109.2,1.06303,1.19637,1.24866,0.598,0.5015,0.53663,0.36197,1.19012,1.41885,1.37648,0.00352737,0.00352737,0.00352737
121,24298.3,1.0552,1.20632,1.24659,0.59958,0.501,0.537,0.36227,1.18978,1.41908,1.37607,0.003515,0.003515,0.003515
122,24489,1.04071,1.18965,1.23281,0.59889,0.50243,0.53721,0.36217,1.18946,1.41869,1.37576,0.00350263,0.00350263,0.00350263
123,24677.4,1.05363,1.17746,1.23952,0.59179,0.51004,0.53747,0.36265,1.18948,1.41777,1.3755,0.00349025,0.00349025,0.00349025
124,24867.4,1.0424,1.17648,1.2331,0.60025,0.50214,0.53783,0.36302,1.18917,1.41693,1.3751,0.00347788,0.00347788,0.00347788
125,25057.4,1.0368,1.16368,1.22929,0.59869,0.50385,0.53837,0.36332,1.18855,1.41641,1.37479,0.0034655,0.0034655,0.0034655
126,25247.1,1.04332,1.17362,1.235,0.59865,0.50309,0.53828,0.36376,1.18808,1.41591,1.3745,0.00345313,0.00345313,0.00345313
127,25436.7,1.04406,1.1641,1.23709,0.60047,0.50176,0.53882,0.36387,1.18827,1.41593,1.37497,0.00344075,0.00344075,0.00344075
128,25625.8,1.03863,1.15382,1.22397,0.59859,0.50291,0.53904,0.3639,1.18926,1.41589,1.37575,0.00342838,0.00342838,0.00342838
129,25815.3,1.04867,1.16146,1.23255,0.59543,0.50536,0.53904,0.36406,1.18867,1.41547,1.37524,0.003416,0.003416,0.003416
130,26004.9,1.03258,1.14639,1.21843,0.5962,0.50475,0.53944,0.36443,1.1899,1.41626,1.37611,0.00340363,0.00340363,0.00340363
131,26194.7,1.03212,1.13767,1.22469,0.59592,0.50782,0.53983,0.36535,1.18924,1.41581,1.3757,0.00339125,0.00339125,0.00339125
132,26384,1.03118,1.1283,1.22308,0.58522,0.51145,0.54001,0.36551,1.18854,1.41603,1.37501,0.00337887,0.00337887,0.00337887
133,26573.9,1.02948,1.11824,1.22185,0.58732,0.51187,0.54037,0.36612,1.18842,1.41594,1.37503,0.0033665,0.0033665,0.0033665
134,26763.9,1.02522,1.11779,1.21863,0.58735,0.51365,0.54048,0.36605,1.18793,1.41548,1.37448,0.00335412,0.00335412,0.00335412
135,26952.8,1.02578,1.10012,1.21671,0.58938,0.51242,0.5405,0.36667,1.18754,1.41576,1.37418,0.00334175,0.00334175,0.00334175
136,27142.4,1.0273,1.10222,1.22057,0.59073,0.51057,0.54085,0.36621,1.18677,1.41574,1.37363,0.00332937,0.00332937,0.00332937
137,27331.9,1.02995,1.1185,1.2194,0.59155,0.51356,0.54239,0.3668,1.18695,1.41652,1.37377,0.003317,0.003317,0.003317
138,27522.2,1.02515,1.10123,1.21474,0.59181,0.51211,0.54129,0.36705,1.187,1.41725,1.37354,0.00330462,0.00330462,0.00330462
139,27712.4,1.01182,1.09213,1.20973,0.59167,0.51593,0.54295,0.36736,1.18698,1.41758,1.3735,0.00329225,0.00329225,0.00329225
140,27902,1.01175,1.09799,1.2052,0.59026,0.51662,0.54287,0.36744,1.18704,1.41859,1.37317,0.00327988,0.00327988,0.00327988
141,28092.4,1.02027,1.08737,1.21312,0.59124,0.51627,0.54301,0.36781,1.1865,1.41932,1.37273,0.0032675,0.0032675,0.0032675
142,28283,1.01111,1.07519,1.20298,0.5911,0.51644,0.54172,0.36804,1.18644,1.42099,1.37294,0.00325512,0.00325512,0.00325512
143,28474.1,1.01535,1.07832,1.2111,0.60252,0.5079,0.5431,0.36798,1.18646,1.4217,1.3727,0.00324275,0.00324275,0.00324275
144,28663.7,1.00682,1.06323,1.20549,0.60612,0.50789,0.54369,0.36804,1.18697,1.42165,1.3731,0.00323038,0.00323038,0.00323038
145,28854.4,1.00738,1.06411,1.20211,0.60397,0.50956,0.54413,0.36837,1.18693,1.42211,1.37274,0.003218,0.003218,0.003218
146,29046.2,1.01041,1.07971,1.20321,0.60461,0.50495,0.54375,0.36851,1.18699,1.42299,1.37289,0.00320562,0.00320562,0.00320562
147,29237.8,1.00288,1.05005,1.19866,0.60126,0.51173,0.54469,0.36811,1.18681,1.42412,1.37255,0.00319325,0.00319325,0.00319325
148,29428.1,1.00348,1.05378,1.20002,0.60262,0.51078,0.54484,0.36815,1.18687,1.42525,1.37238,0.00318088,0.00318088,0.00318088
149,29618.7,0.998,1.04117,1.19349,0.60128,0.51437,0.54527,0.36925,1.18699,1.42676,1.37269,0.0031685,0.0031685,0.0031685
150,29809.4,1.00029,1.02772,1.19446,0.59931,0.5141,0.54498,0.36925,1.18634,1.42736,1.37209,0.00315612,0.00315612,0.00315612
151,30002.1,0.99233,1.03101,1.19349,0.60004,0.5148,0.54591,0.3693,1.18662,1.42738,1.37215,0.00314375,0.00314375,0.00314375
152,30191.8,0.99427,1.01614,1.19312,0.5979,0.51812,0.54633,0.36982,1.18651,1.42837,1.37197,0.00313138,0.00313138,0.00313138
153,30381.8,0.99144,1.02381,1.1889,0.59751,0.51613,0.54581,0.37006,1.1861,1.42872,1.37206,0.003119,0.003119,0.003119
154,30572.6,0.98927,1.01062,1.18601,0.59601,0.51658,0.54586,0.37,1.18646,1.42918,1.37257,0.00310662,0.00310662,0.00310662
155,30763,0.98094,1.00519,1.17894,0.59739,0.51549,0.54582,0.37022,1.1859,1.4307,1.37169,0.00309425,0.00309425,0.00309425
156,30954.3,0.98418,0.99833,1.18525,0.59484,0.51736,0.54606,0.37077,1.18511,1.4311,1.37105,0.00308187,0.00308187,0.00308187
157,31146.3,0.98157,0.99732,1.18068,0.5936,0.51868,0.54625,0.37082,1.1849,1.43189,1.37074,0.0030695,0.0030695,0.0030695
158,31338.6,0.9834,1.00158,1.18158,0.59245,0.51837,0.5463,0.37069,1.1852,1.43313,1.3708,0.00305712,0.00305712,0.00305712
159,31529.1,0.97856,0.9827,1.17646,0.589,0.51979,0.54681,0.37125,1.18479,1.43319,1.37069,0.00304475,0.00304475,0.00304475
160,31721.8,0.98342,0.99729,1.18494,0.58726,0.52045,0.54683,0.3714,1.18493,1.4337,1.37106,0.00303237,0.00303237,0.00303237
161,31912.5,0.97325,0.97504,1.17257,0.58928,0.52404,0.54897,0.37206,1.18481,1.43519,1.37102,0.00302,0.00302,0.00302
162,32102.1,0.97688,0.98013,1.17493,0.59801,0.5207,0.54935,0.37264,1.1844,1.43604,1.3706,0.00300762,0.00300762,0.00300762
163,32291.8,0.96921,0.97937,1.17058,0.59589,0.52144,0.54793,0.37267,1.1843,1.43648,1.37046,0.00299525,0.00299525,0.00299525
164,32481.6,0.97511,0.96977,1.17366,0.59615,0.52106,0.54796,0.37282,1.18429,1.43685,1.37027,0.00298288,0.00298288,0.00298288
165,32671.5,0.96536,0.95527,1.16653,0.59287,0.52244,0.54759,0.37271,1.18395,1.43752,1.37014,0.0029705,0.0029705,0.0029705
166,32860.9,0.96517,0.96164,1.1696,0.5944,0.52034,0.54783,0.37302,1.18406,1.43971,1.37047,0.00295813,0.00295813,0.00295813
167,33050.5,0.96277,0.95261,1.17287,0.59222,0.52031,0.54702,0.37269,1.184,1.43997,1.37046,0.00294575,0.00294575,0.00294575
168,33239.7,0.9582,0.95094,1.16256,0.59804,0.52083,0.5492,0.37345,1.1842,1.44073,1.37083,0.00293338,0.00293338,0.00293338
169,33430.2,0.95663,0.94827,1.16097,0.59993,0.5187,0.54931,0.37351,1.18398,1.44147,1.37089,0.002921,0.002921,0.002921
170,33620.2,0.9611,0.94716,1.16262,0.59697,0.52036,0.54934,0.37334,1.18369,1.44256,1.37082,0.00290863,0.00290863,0.00290863
171,33810.8,0.94906,0.93753,1.15781,0.5977,0.51741,0.5494,0.37338,1.18362,1.44268,1.37079,0.00289625,0.00289625,0.00289625
172,34001.4,0.9526,0.92878,1.15734,0.59806,0.51883,0.5506,0.37412,1.18283,1.44341,1.36967,0.00288388,0.00288388,0.00288388
173,34192.3,0.95777,0.9325,1.15747,0.59896,0.51928,0.55088,0.374,1.18313,1.44373,1.36981,0.0028715,0.0028715,0.0028715
174,34383.4,0.95755,0.92333,1.15521,0.59947,0.51956,0.55108,0.37418,1.18261,1.44399,1.3695,0.00285913,0.00285913,0.00285913
175,34575.6,0.94776,0.92227,1.15286,0.59926,0.52144,0.55111,0.37391,1.18296,1.44463,1.36999,0.00284675,0.00284675,0.00284675
176,34765.6,0.94897,0.91297,1.15097,0.59946,0.52134,0.55152,0.37384,1.18237,1.44546,1.36863,0.00283438,0.00283438,0.00283438
177,34955.4,0.94286,0.90284,1.15012,0.60286,0.52145,0.55175,0.37413,1.1818,1.44545,1.36822,0.002822,0.002822,0.002822
178,35145,0.94159,0.90268,1.1495,0.60369,0.52116,0.55185,0.37416,1.18166,1.44719,1.36805,0.00280963,0.00280963,0.00280963
179,35334.3,0.93586,0.90427,1.14528,0.60049,0.52168,0.55197,0.37444,1.18154,1.44833,1.36814,0.00279725,0.00279725,0.00279725
180,35525.3,0.94148,0.905,1.14983,0.60091,0.52136,0.55194,0.37425,1.18145,1.45051,1.368,0.00278488,0.00278488,0.00278488
181,35716.2,0.93453,0.88836,1.14728,0.60044,0.52085,0.55249,0.37488,1.18157,1.45176,1.36786,0.0027725,0.0027725,0.0027725
182,35908.4,0.93518,0.89006,1.14564,0.59705,0.5217,0.55304,0.3755,1.1813,1.45228,1.36798,0.00276012,0.00276012,0.00276012
183,36099.9,0.93624,0.88862,1.1437,0.59976,0.52024,0.55337,0.37541,1.1808,1.45463,1.36748,0.00274775,0.00274775,0.00274775
184,36290.9,0.93046,0.87511,1.14443,0.60101,0.52028,0.55321,0.37549,1.18077,1.45553,1.36752,0.00273537,0.00273537,0.00273537
185,36481.7,0.94296,0.90432,1.15023,0.60043,0.51927,0.55324,0.37568,1.18034,1.45622,1.36692,0.002723,0.002723,0.002723
