epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,30126,1.13883,1.42053,1.31598,0.03652,0.04698,0.02037,0.01427,1.02775,inf,1.28512,0.004604,0.004604,0.004604
34,30935.3,1.13699,1.4166,1.31485,0.00035,0.06523,0.00024,0.00011,1.0322,inf,1.29579,0.00459163,0.00459163,0.00459163
35,31714.5,1.12406,1.38898,1.30316,4e-05,0.03227,2e-05,1e-05,1.03035,inf,1.29736,0.00457925,0.00457925,0.00457925
36,32512.7,1.12254,1.3764,1.30495,4e-05,0.03209,2e-05,1e-05,1.02849,inf,1.29683,0.00456687,0.00456687,0.00456687
37,33331.9,1.11783,1.34931,1.29441,4e-05,0.03187,2e-05,1e-05,1.02674,inf,1.29661,0.0045545,0.0045545,0.0045545
38,34157.8,1.11553,1.35002,1.29196,3e-05,0.03052,2e-05,1e-05,1.02489,inf,1.29546,0.00454213,0.00454213,0.00454213
39,35001.4,1.11023,1.32501,1.28621,3e-05,0.03113,2e-05,1e-05,1.02355,inf,1.29423,0.00452975,0.00452975,0.00452975
40,35809.6,1.09958,1.30782,1.27924,4e-05,0.03236,2e-05,1e-05,1.02335,inf,1.2942,0.00451737,0.00451737,0.00451737
41,36577.5,1.09924,1.29671,1.27532,0.00023,0.04397,0.00013,5e-05,1.03096,inf,1.32322,0.004505,0.004505,0.004505
42,37353.2,1.09567,1.28518,1.27203,6e-05,0.03338,3e-05,1e-05,1.03238,inf,1.3405,0.00449263,0.00449263,0.00449263
43,38122.9,1.09304,1.27818,1.2676,6e-05,0.03186,3e-05,1e-05,1.04214,inf,1.35621,0.00448025,0.00448025,0.00448025
44,38891.1,1.08638,1.25599,1.26376,6e-05,0.0321,3e-05,1e-05,1.05645,inf,1.37396,0.00446788,0.00446788,0.00446788
45,39670.6,1.07933,1.24183,1.26136,6e-05,0.03037,3e-05,1e-05,1.07128,inf,1.39127,0.0044555,0.0044555,0.0044555
46,40435.8,1.08035,1.23963,1.25854,6e-05,0.03156,3e-05,1e-05,1.07875,inf,1.40049,0.00444313,0.00444313,0.00444313
47,41198.1,1.07935,1.22246,1.25647,5e-05,0.02371,3e-05,1e-05,1.08991,inf,1.41829,0.00443075,0.00443075,0.00443075
48,41969.3,1.07258,1.21043,1.25351,6e-05,0.02587,3e-05,1e-05,1.10771,inf,1.45296,0.00441838,0.00441838,0.00441838
49,42741,1.06563,1.19687,1.24779,6e-05,0.02679,3e-05,1e-05,1.10182,inf,1.45124,0.004406,0.004406,0.004406
50,43509.8,1.05748,1.17855,1.24256,6e-05,0.02651,3e-05,1e-05,1.10114,inf,1.44887,0.00439362,0.00439362,0.00439362
51,44279.7,1.05816,1.16894,1.23982,6e-05,0.02687,3e-05,1e-05,1.10551,inf,1.45661,0.00438125,0.00438125,0.00438125
52,45050.6,1.05312,1.15818,1.23397,6e-05,0.02791,3e-05,1e-05,1.10614,inf,1.46553,0.00436888,0.00436888,0.00436888
53,45821.9,1.04784,1.15204,1.23068,6e-05,0.02758,3e-05,1e-05,1.09022,inf,1.45412,0.0043565,0.0043565,0.0043565
54,46595.2,1.04269,1.13564,1.22643,6e-05,0.02725,3e-05,1e-05,1.06777,inf,1.43468,0.00434412,0.00434412,0.00434412
55,47361.4,1.04475,1.12161,1.22641,6e-05,0.02704,3e-05,1e-05,1.05554,inf,1.42384,0.00433175,0.00433175,0.00433175
56,48128.5,1.03228,1.1135,1.22013,6e-05,0.02709,3e-05,1e-05,1.03072,inf,1.39291,0.00431938,0.00431938,0.00431938
57,48896.6,1.03756,1.11131,1.22013,0.0001,0.02678,5e-05,2e-05,0.98651,inf,1.33159,0.004307,0.004307,0.004307
58,49666.6,1.02551,1.09196,1.21264,9e-05,0.02695,5e-05,2e-05,0.94524,inf,1.27636,0.00429463,0.00429463,0.00429463
59,50442.7,1.02925,1.09045,1.21565,6e-05,0.0224,3e-05,1e-05,0.90697,inf,1.23026,0.00428225,0.00428225,0.00428225
60,51224.1,1.02717,1.07525,1.21107,6e-05,0.02239,3e-05,1e-05,0.87483,inf,1.19613,0.00426988,0.00426988,0.00426988
61,52012.3,1.02039,1.06598,1.20549,6e-05,0.02251,3e-05,1e-05,0.85253,inf,1.1756,0.0042575,0.0042575,0.0042575
62,52797.5,1.02136,1.06109,1.2051,6e-05,0.02222,3e-05,1e-05,0.83076,inf,1.15498,0.00424513,0.00424513,0.00424513
63,53584.7,1.01132,1.05172,1.19991,6e-05,0.02287,3e-05,1e-05,0.81516,inf,1.14192,0.00423275,0.00423275,0.00423275
64,54367.1,1.00951,1.03338,1.19636,6e-05,0.02251,3e-05,1e-05,0.81055,inf,1.13921,0.00422038,0.00422038,0.00422038
65,55147.8,1.00746,1.02831,1.19545,6e-05,0.02274,3e-05,1e-05,0.82265,inf,1.15836,0.004208,0.004208,0.004208
66,55931.5,1.00394,1.02093,1.19378,6e-05,0.02287,3e-05,1e-05,0.83689,inf,1.17635,0.00419563,0.00419563,0.00419563
67,56717.5,0.99722,1.0016,1.18686,6e-05,0.02323,3e-05,1e-05,0.82699,inf,1.16436,0.00418325,0.00418325,0.00418325
68,57459.5,nan,nan,nan,0.00116,0.35593,0.00099,0.00049,nan,nan,nan,0.00417088,0.00417088,0.00417088
