epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,21355.2,1.05708,1.19331,1.21129,0.57566,0.52095,0.52065,0.34439,1.17166,1.50031,1.33003,0.00278488,0.00278488,0.00278488
181,21470.7,1.058,1.20098,1.21081,0.57466,0.52031,0.52109,0.34553,1.17143,1.49968,1.32961,0.0027725,0.0027725,0.0027725
182,21585.6,1.0476,1.18578,1.21119,0.57549,0.52034,0.52229,0.34613,1.17091,1.49981,1.32925,0.00276012,0.00276012,0.00276012
183,21700.8,1.04552,1.17213,1.20737,0.57751,0.51993,0.52295,0.34735,1.17253,1.49966,1.33067,0.00274775,0.00274775,0.00274775
184,21815.8,1.03934,1.17868,1.19955,0.57634,0.51611,0.52308,0.34811,1.17204,1.50101,1.32988,0.00273537,0.00273537,0.00273537
185,21931,1.03228,1.15408,1.19458,0.57969,0.51553,0.52332,0.34813,1.17253,1.50147,1.32988,0.002723,0.002723,0.002723
186,22046.4,1.03955,1.15309,1.19706,0.58228,0.5149,0.52369,0.34933,1.17169,1.50136,1.32891,0.00271062,0.00271062,0.00271062
187,22161.8,1.03359,1.15537,1.19859,0.58717,0.51358,0.52409,0.34951,1.17193,1.50252,1.32934,0.00269825,0.00269825,0.00269825
188,22276.7,1.03201,1.146,1.19933,0.59118,0.51245,0.52447,0.34991,1.17115,1.50338,1.32874,0.00268587,0.00268587,0.00268587
189,22391.9,1.03539,1.14911,1.19818,0.59329,0.51304,0.52468,0.34996,1.17165,1.50353,1.32926,0.0026735,0.0026735,0.0026735
190,22507,1.03274,1.14157,1.19741,0.59205,0.51073,0.52421,0.34967,1.17108,1.50203,1.32881,0.00266113,0.00266113,0.00266113
191,22621.4,1.02644,1.14489,1.18873,0.58597,0.51352,0.52459,0.34988,1.17245,1.5015,1.33042,0.00264875,0.00264875,0.00264875
192,22735.7,1.02756,1.12479,1.18838,0.58335,0.51716,0.5248,0.35038,1.17225,1.50213,1.33039,0.00263637,0.00263637,0.00263637
193,22851,1.02127,1.1363,1.18869,0.58254,0.51602,0.52493,0.35064,1.17182,1.50223,1.33013,0.002624,0.002624,0.002624
194,22965.9,1.02505,1.12387,1.18644,0.56824,0.52415,0.52546,0.35071,1.1719,1.50263,1.32991,0.00261163,0.00261163,0.00261163
195,23081.3,1.03191,1.13572,1.20107,0.57144,0.52492,0.52524,0.35041,1.17205,1.50395,1.33021,0.00259925,0.00259925,0.00259925
196,23195.8,1.02163,1.12532,1.18815,0.57254,0.52515,0.52448,0.34999,1.17173,1.50351,1.32996,0.00258687,0.00258687,0.00258687
197,23310,1.02328,1.10326,1.19228,0.57147,0.52508,0.52475,0.35063,1.17288,1.5042,1.33127,0.0025745,0.0025745,0.0025745
198,23424.4,1.02768,1.11079,1.19218,0.56783,0.52845,0.52453,0.35036,1.17285,1.50384,1.33129,0.00256213,0.00256213,0.00256213
199,23538.6,1.02541,1.10117,1.18543,0.57056,0.52579,0.52415,0.35062,1.17161,1.5043,1.32954,0.00254975,0.00254975,0.00254975
200,23652.7,1.01937,1.09254,1.17647,0.5666,0.52771,0.52422,0.35024,1.17151,1.50423,1.32917,0.00253737,0.00253737,0.00253737
201,23767.1,1.01378,1.08926,1.17994,0.57289,0.52449,0.5246,0.35183,1.17201,1.5046,1.32941,0.002525,0.002525,0.002525
202,23881.9,1.0069,1.07403,1.17602,0.56997,0.52741,0.5243,0.35128,1.17025,1.50452,1.3275,0.00251263,0.00251263,0.00251263
203,23996.4,1.01792,1.08396,1.18346,0.57664,0.51962,0.52407,0.35087,1.17033,1.50535,1.3276,0.00250025,0.00250025,0.00250025
204,24110.9,1.01079,1.0818,1.1847,0.57644,0.51915,0.52442,0.35056,1.17055,1.50667,1.32822,0.00248788,0.00248788,0.00248788
205,24225.5,1.00574,1.07675,1.1797,0.57706,0.51993,0.52465,0.35094,1.17022,1.50699,1.32762,0.0024755,0.0024755,0.0024755
206,24340.3,0.99852,1.05383,1.17379,0.57736,0.52043,0.52406,0.35077,1.16996,1.50811,1.32764,0.00246313,0.00246313,0.00246313
207,24454.6,1.0037,1.06806,1.17611,0.57779,0.52177,0.52401,0.35039,1.17034,1.50773,1.32817,0.00245075,0.00245075,0.00245075
208,24569,0.99699,1.0689,1.17175,0.57647,0.52407,0.52487,0.35092,1.17031,1.50832,1.32801,0.00243838,0.00243838,0.00243838
209,24683.4,0.995,1.05601,1.17451,0.5794,0.52274,0.52524,0.35097,1.17045,1.50901,1.32832,0.002426,0.002426,0.002426
210,24798.6,0.99697,1.05967,1.1683,0.58087,0.52229,0.52453,0.35132,1.17009,1.50905,1.32816,0.00241362,0.00241362,0.00241362
211,24913.7,0.99017,1.02611,1.1702,0.5853,0.52127,0.52488,0.35135,1.17012,1.5091,1.32785,0.00240125,0.00240125,0.00240125
212,25029.2,0.99433,1.04894,1.17298,0.5831,0.52127,0.52453,0.35136,1.16997,1.50947,1.32764,0.00238888,0.00238888,0.00238888
213,25143.9,0.99783,1.04372,1.16772,0.5772,0.52801,0.52512,0.35174,1.16969,1.50928,1.32713,0.0023765,0.0023765,0.0023765
214,25259,0.99284,1.0315,1.1687,0.58343,0.52395,0.52543,0.35194,1.16971,1.51038,1.3275,0.00236413,0.00236413,0.00236413
215,25374,0.99529,1.03516,1.17096,0.58439,0.52201,0.52553,0.35149,1.16976,1.51134,1.32798,0.00235175,0.00235175,0.00235175
216,25488.6,0.98586,1.01752,1.16106,0.58317,0.51776,0.52526,0.35187,1.17011,1.51174,1.32829,0.00233938,0.00233938,0.00233938
217,25603.4,0.98844,1.02545,1.16339,0.58492,0.51982,0.52558,0.35208,1.16998,1.51278,1.32817,0.002327,0.002327,0.002327
218,25719,0.98721,1.01304,1.16057,0.58797,0.5179,0.52594,0.35226,1.16995,1.51291,1.32775,0.00231463,0.00231463,0.00231463
219,25834.7,0.98199,1.02571,1.16772,0.58641,0.51961,0.52638,0.35283,1.17037,1.51315,1.32798,0.00230225,0.00230225,0.00230225
220,25950.2,0.98376,1.00711,1.15575,0.58473,0.52061,0.52622,0.35235,1.17014,1.51373,1.32764,0.00228988,0.00228988,0.00228988
221,26064.8,0.9848,0.99604,1.15801,0.58243,0.52113,0.52673,0.35285,1.16942,1.51483,1.3266,0.0022775,0.0022775,0.0022775
222,26180,0.99179,1.00448,1.16645,0.58128,0.52442,0.52644,0.35292,1.16925,1.51649,1.32605,0.00226513,0.00226513,0.00226513
223,26295.5,0.98012,1.00211,1.15897,0.58085,0.52273,0.52596,0.35265,1.16938,1.51701,1.32614,0.00225275,0.00225275,0.00225275
224,26410.8,0.98192,1.0043,1.15785,0.58068,0.5234,0.5261,0.35262,1.1695,1.51716,1.32602,0.00224038,0.00224038,0.00224038
225,26525.9,0.97629,0.98874,1.15521,0.57987,0.52268,0.52579,0.35281,1.16936,1.51722,1.32562,0.002228,0.002228,0.002228
226,26640.8,0.97008,0.9797,1.14754,0.57517,0.52692,0.52478,0.35186,1.16951,1.51764,1.32578,0.00221563,0.00221563,0.00221563
227,26755.4,0.98217,1.00484,1.15844,0.57211,0.53095,0.52443,0.35191,1.16941,1.51801,1.32543,0.00220325,0.00220325,0.00220325
228,26870.1,0.98497,0.99867,1.16085,0.56801,0.53242,0.52434,0.35182,1.1693,1.51889,1.32515,0.00219088,0.00219088,0.00219088
229,26984.9,0.96694,0.9665,1.1472,0.56453,0.53356,0.52357,0.35133,1.1687,1.51893,1.32466,0.0021785,0.0021785,0.0021785
230,27099.6,0.9579,0.94625,1.13867,0.5654,0.535,0.52368,0.35107,1.16893,1.5196,1.32487,0.00216613,0.00216613,0.00216613
231,27214.5,0.97159,0.97387,1.15307,0.56532,0.53696,0.52422,0.35203,1.16876,1.52007,1.32478,0.00215375,0.00215375,0.00215375
232,27329.3,0.96902,0.97717,1.15237,0.56499,0.53803,0.52418,0.35231,1.16884,1.5213,1.32473,0.00214138,0.00214138,0.00214138
233,27444.1,0.95763,0.94135,1.141,0.56406,0.53951,0.52407,0.35131,1.16735,1.52343,1.32247,0.002129,0.002129,0.002129
234,27559,0.95624,0.96117,1.14462,0.56556,0.53921,0.52366,0.35122,1.16742,1.52373,1.32269,0.00211663,0.00211663,0.00211663
235,27674.7,0.96069,0.94473,1.14171,0.56314,0.54223,0.52389,0.35111,1.1674,1.5249,1.32248,0.00210425,0.00210425,0.00210425
236,27791,0.95443,0.95982,1.14017,0.56146,0.54276,0.52383,0.35104,1.16715,1.52534,1.32236,0.00209187,0.00209187,0.00209187
237,27906.7,0.96171,0.95426,1.14837,0.56376,0.54246,0.52405,0.35134,1.16736,1.5263,1.32245,0.0020795,0.0020795,0.0020795
238,28022.9,0.95033,0.94223,1.13769,0.56363,0.5421,0.52426,0.35109,1.16738,1.52747,1.32238,0.00206712,0.00206712,0.00206712
239,28137.5,0.95588,0.9272,1.14167,0.56596,0.54333,0.52386,0.35096,1.16748,1.52897,1.32237,0.00205475,0.00205475,0.00205475
240,28252.1,0.9421,0.91451,1.13508,0.56645,0.54154,0.52392,0.35103,1.1671,1.52962,1.32219,0.00204237,0.00204237,0.00204237
241,28366.2,0.93838,0.92355,1.12687,0.56672,0.54333,0.52532,0.35078,1.16735,1.53015,1.32272,0.00203,0.00203,0.00203
242,28480.5,0.94844,0.92053,1.13479,0.56534,0.54334,0.52522,0.35106,1.16754,1.53188,1.3228,0.00201762,0.00201762,0.00201762
243,28595.1,0.94224,0.90754,1.12699,0.56509,0.54538,0.5256,0.35143,1.16784,1.53251,1.32312,0.00200525,0.00200525,0.00200525
244,28709.2,0.9492,0.91642,1.13225,0.567,0.54773,0.52549,0.35194,1.16809,1.53371,1.32329,0.00199287,0.00199287,0.00199287
245,28823.7,0.93014,0.90315,1.12379,0.56716,0.53996,0.52492,0.35136,1.16807,1.53439,1.32353,0.0019805,0.0019805,0.0019805
246,28937.8,0.93341,0.90141,1.12992,0.56621,0.53955,0.52494,0.35115,1.16848,1.53455,1.32343,0.00196812,0.00196812,0.00196812
247,29052.5,0.94455,0.90026,1.13594,0.56859,0.53972,0.52509,0.35086,1.16844,1.53532,1.3236,0.00195575,0.00195575,0.00195575
248,29166.6,0.93349,0.90254,1.12471,0.5688,0.5405,0.52513,0.35093,1.16859,1.53591,1.32371,0.00194337,0.00194337,0.00194337
249,29280.8,0.94034,0.91222,1.13031,0.56884,0.54637,0.52535,0.35083,1.16898,1.536,1.32422,0.001931,0.001931,0.001931
250,29394.8,0.92759,0.8885,1.12122,0.56717,0.54705,0.52571,0.35154,1.16912,1.53668,1.32439,0.00191862,0.00191862,0.00191862
251,29509.2,0.92465,0.88984,1.1222,0.56932,0.54612,0.52566,0.35125,1.1698,1.53779,1.32511,0.00190625,0.00190625,0.00190625
252,29623.4,0.93773,0.89016,1.13067,0.56896,0.54655,0.52562,0.35173,1.16932,1.53723,1.32481,0.00189388,0.00189388,0.00189388
253,29737.7,0.9307,0.88949,1.12507,0.56807,0.54556,0.52594,0.35231,1.16909,1.53791,1.32461,0.0018815,0.0018815,0.0018815
254,29852.1,0.92815,0.88808,1.12108,0.56827,0.54593,0.52632,0.35243,1.16892,1.5391,1.32481,0.00186913,0.00186913,0.00186913
255,29966.1,0.92301,0.87455,1.12285,0.57081,0.5457,0.52607,0.35236,1.16926,1.53929,1.32526,0.00185675,0.00185675,0.00185675
256,30080.4,0.9297,0.87219,1.12434,0.57275,0.54058,0.52644,0.35215,1.16936,1.54027,1.32549,0.00184438,0.00184438,0.00184438
257,30194.6,0.92462,0.87197,1.1169,0.57251,0.54141,0.52696,0.35273,1.16992,1.54049,1.32617,0.001832,0.001832,0.001832
258,30309.2,0.92136,0.86423,1.1179,0.57274,0.53196,0.52756,0.35344,1.17027,1.5417,1.32673,0.00181963,0.00181963,0.00181963
259,30424.1,0.92457,0.87079,1.11889,0.57389,0.52996,0.52744,0.35293,1.17025,1.54362,1.32667,0.00180725,0.00180725,0.00180725
260,30538.5,0.9242,0.86225,1.12108,0.5725,0.53184,0.52727,0.35282,1.17084,1.54435,1.32717,0.00179488,0.00179488,0.00179488
261,30652.7,0.92014,0.86455,1.11679,0.57407,0.53113,0.52745,0.35326,1.17129,1.54531,1.32753,0.0017825,0.0017825,0.0017825
262,30767.3,0.91371,0.86375,1.11125,0.57531,0.52972,0.52812,0.35372,1.17182,1.54784,1.32819,0.00177013,0.00177013,0.00177013
263,30882.4,0.91334,0.84901,1.11437,0.58337,0.52736,0.52795,0.35414,1.17204,1.54864,1.32869,0.00175775,0.00175775,0.00175775
264,30997.3,0.91664,0.86023,1.11407,0.5875,0.52624,0.52728,0.35366,1.1728,1.55076,1.3292,0.00174538,0.00174538,0.00174538
265,31111.7,0.91281,0.85234,1.11492,0.58893,0.52451,0.52673,0.35332,1.1734,1.5518,1.33016,0.001733,0.001733,0.001733
266,31226.1,0.90737,0.8546,1.10841,0.58724,0.52442,0.52694,0.35353,1.17381,1.55328,1.3309,0.00172063,0.00172063,0.00172063
267,31340.4,0.90669,0.84722,1.10716,0.5873,0.5247,0.52669,0.35287,1.17399,1.55329,1.33118,0.00170825,0.00170825,0.00170825
268,31454.6,0.90242,0.8334,1.10575,0.58593,0.52871,0.527,0.35303,1.17447,1.55431,1.33165,0.00169588,0.00169588,0.00169588
269,31569.1,0.89951,0.82386,1.10124,0.58429,0.53057,0.5262,0.3528,1.17455,1.55561,1.3319,0.0016835,0.0016835,0.0016835
270,31683.4,0.89828,0.82439,1.10055,0.58438,0.53411,0.52614,0.35241,1.17453,1.55603,1.33224,0.00167113,0.00167113,0.00167113
271,31797.9,0.90601,0.82375,1.10836,0.58312,0.53206,0.52691,0.35273,1.17504,1.5564,1.33298,0.00165875,0.00165875,0.00165875
272,31912.3,0.90415,0.83828,1.10659,0.58323,0.53273,0.52735,0.35317,1.17546,1.55788,1.33339,0.00164638,0.00164638,0.00164638
273,32026.6,0.8964,0.81066,1.09931,0.58429,0.53243,0.52708,0.35315,1.17571,1.55708,1.3336,0.001634,0.001634,0.001634
274,32140.6,0.89732,0.81817,1.09849,0.58486,0.53237,0.52743,0.35349,1.17568,1.55824,1.3342,0.00162163,0.00162163,0.00162163
275,32254.9,0.89102,0.81131,1.09833,0.58612,0.5321,0.5279,0.35318,1.17638,1.55957,1.33504,0.00160925,0.00160925,0.00160925
276,32368.9,0.89526,0.81457,1.09746,0.58607,0.53109,0.5276,0.35307,1.17653,1.55973,1.33534,0.00159688,0.00159688,0.00159688
277,32483.2,0.88864,0.8074,1.09629,0.58868,0.52864,0.52785,0.35314,1.17637,1.56027,1.33529,0.0015845,0.0015845,0.0015845
278,32597.1,0.88202,0.79991,1.09168,0.58314,0.53325,0.52822,0.35346,1.17696,1.56135,1.33598,0.00157213,0.00157213,0.00157213
279,32711.4,0.88816,0.8053,1.09396,0.58435,0.53039,0.52806,0.35374,1.1772,1.56284,1.33616,0.00155975,0.00155975,0.00155975
280,32825.5,0.8879,0.80529,1.09932,0.58425,0.52741,0.52776,0.3541,1.17771,1.56354,1.33709,0.00154738,0.00154738,0.00154738
281,32940,0.88662,0.80027,1.09483,0.58534,0.52866,0.52816,0.35454,1.17772,1.56435,1.33756,0.001535,0.001535,0.001535
282,33055.3,0.8884,0.79569,1.09259,0.58285,0.52964,0.52819,0.35401,1.17793,1.56502,1.33796,0.00152262,0.00152262,0.00152262
283,33169.8,0.88329,0.78734,1.09184,0.58126,0.52935,0.52866,0.35436,1.1781,1.56675,1.33841,0.00151025,0.00151025,0.00151025
284,33284.3,0.87642,0.80114,1.08591,0.58305,0.52832,0.52845,0.35471,1.17841,1.56822,1.3389,0.00149787,0.00149787,0.00149787
285,33399.3,0.88193,0.78497,1.09118,0.5828,0.52712,0.5283,0.3549,1.17852,1.56889,1.33935,0.0014855,0.0014855,0.0014855
286,33514.4,0.87875,0.79339,1.09008,0.58099,0.52886,0.52813,0.35459,1.17879,1.57131,1.33948,0.00147312,0.00147312,0.00147312
287,33628.8,0.87659,0.77459,1.08754,0.58476,0.52823,0.52793,0.35455,1.17914,1.57171,1.34006,0.00146075,0.00146075,0.00146075
288,33743,0.88541,0.78559,1.095,0.58423,0.53022,0.52925,0.35459,1.17959,1.57278,1.34095,0.00144837,0.00144837,0.00144837
289,33857.5,0.87094,0.78028,1.08734,0.58327,0.52881,0.52959,0.35532,1.18133,1.57522,1.34357,0.001436,0.001436,0.001436
290,33972.1,0.86476,0.77197,1.08503,0.58092,0.53036,0.52904,0.35497,1.18214,1.57641,1.34437,0.00142362,0.00142362,0.00142362
291,34086.5,0.86666,0.78247,1.08642,0.61092,0.50469,0.52752,0.35491,1.1823,1.57746,1.34472,0.00141125,0.00141125,0.00141125
292,34201,0.8637,0.76929,1.08741,0.61671,0.5023,0.52789,0.35498,1.183,1.57961,1.34587,0.00139887,0.00139887,0.00139887
293,34315.4,0.87355,0.78173,1.08864,0.61766,0.50273,0.52732,0.35474,1.18284,1.58226,1.34606,0.0013865,0.0013865,0.0013865
294,34429.3,0.86663,0.76291,1.08261,0.61981,0.50249,0.52754,0.35475,1.18338,1.58383,1.34673,0.00137412,0.00137412,0.00137412
295,34543.2,0.86598,0.75429,1.07932,0.61911,0.50099,0.52783,0.35465,1.18417,1.58518,1.34736,0.00136175,0.00136175,0.00136175
296,34657.5,0.86521,0.75579,1.07649,0.61394,0.50788,0.52766,0.35446,1.18458,1.5885,1.34746,0.00134937,0.00134937,0.00134937
297,34771.3,0.87359,0.77676,1.08956,0.60816,0.51003,0.52765,0.35394,1.18454,1.58978,1.34773,0.001337,0.001337,0.001337
298,34885.4,0.8615,0.75984,1.08278,0.60907,0.51024,0.5275,0.35434,1.18474,1.59311,1.34782,0.00132462,0.00132462,0.00132462
299,34999.4,0.85415,0.75014,1.07954,0.59969,0.51455,0.52757,0.35436,1.18476,1.59651,1.34782,0.00131225,0.00131225,0.00131225
300,35113.5,0.85871,0.76953,1.08307,0.59377,0.51864,0.52745,0.35429,1.18537,1.5974,1.3484,0.00129987,0.00129987,0.00129987
301,35227.8,0.85855,0.76243,1.07886,0.60173,0.51493,0.52681,0.3538,1.18603,1.59996,1.34944,0.0012875,0.0012875,0.0012875
302,35342.2,0.84996,0.74291,1.07434,0.59398,0.51865,0.5266,0.35349,1.18627,1.60224,1.3494,0.00127513,0.00127513,0.00127513
303,35456.2,0.86035,0.75529,1.08118,0.59822,0.51845,0.52718,0.35371,1.18657,1.60518,1.35016,0.00126275,0.00126275,0.00126275
304,35571,0.85429,0.74923,1.0769,0.59614,0.51864,0.52741,0.35377,1.18694,1.60628,1.35066,0.00125038,0.00125038,0.00125038
305,35685.1,0.85437,0.74807,1.07918,0.59394,0.51958,0.52791,0.3541,1.18747,1.60741,1.35082,0.001238,0.001238,0.001238
306,35799.2,0.84919,0.74833,1.06901,0.58508,0.5224,0.52777,0.35454,1.18756,1.60982,1.35106,0.00122563,0.00122563,0.00122563
307,35913.2,0.85333,0.74735,1.07378,0.58453,0.52286,0.52781,0.35462,1.18765,1.61402,1.35126,0.00121325,0.00121325,0.00121325
308,36027.7,0.83941,0.74102,1.06853,0.58554,0.5232,0.52788,0.35408,1.18842,1.61614,1.35215,0.00120088,0.00120088,0.00120088
309,36141.6,0.8451,0.73417,1.06385,0.58636,0.5212,0.52737,0.35365,1.18908,1.6208,1.35317,0.0011885,0.0011885,0.0011885
310,36256,0.83997,0.73592,1.0673,0.58276,0.51808,0.52523,0.35332,1.18943,1.62373,1.35288,0.00117613,0.00117613,0.00117613
311,36369.9,0.84425,0.73248,1.07055,0.59031,0.51648,0.52759,0.35394,1.18999,1.6246,1.35378,0.00116375,0.00116375,0.00116375
312,36484.2,0.84674,0.73759,1.06703,0.59042,0.51632,0.52759,0.35394,1.1901,1.62726,1.35371,0.00115138,0.00115138,0.00115138
313,36598.5,0.83291,0.72363,1.06105,0.58851,0.51409,0.52499,0.35281,1.19058,1.63212,1.35496,0.001139,0.001139,0.001139
314,36712.9,0.83786,0.72922,1.06532,0.58428,0.52132,0.52579,0.35327,1.19117,1.63478,1.3554,0.00112663,0.00112663,0.00112663
315,36827.3,0.84182,0.73075,1.07145,0.58603,0.52069,0.52511,0.35237,1.19137,1.63697,1.35586,0.00111425,0.00111425,0.00111425
316,36941.8,0.82866,0.70803,1.06261,0.58268,0.52334,0.52559,0.35257,1.19178,1.63966,1.35659,0.00110188,0.00110188,0.00110188
317,37056.2,0.83816,0.71928,1.06287,0.58343,0.5227,0.52618,0.35287,1.1925,1.64192,1.3574,0.0010895,0.0010895,0.0010895
318,37170.6,0.83147,0.7076,1.06058,0.58509,0.52089,0.52601,0.35263,1.19249,1.64608,1.35765,0.00107713,0.00107713,0.00107713
319,37285.4,0.83256,0.71088,1.06243,0.58479,0.51994,0.52627,0.35332,1.19239,1.64778,1.35793,0.00106475,0.00106475,0.00106475
320,37399.7,0.82672,0.70528,1.05907,0.58466,0.51909,0.52611,0.35298,1.19297,1.64964,1.35881,0.00105238,0.00105238,0.00105238
321,37514,0.82737,0.70704,1.06041,0.58439,0.51923,0.52572,0.35312,1.1936,1.65191,1.35996,0.00104,0.00104,0.00104
322,37628.8,0.82499,0.70262,1.05792,0.58175,0.52192,0.52607,0.35296,1.19395,1.65431,1.36029,0.00102763,0.00102763,0.00102763
323,37743.5,0.82543,0.71141,1.05802,0.58134,0.52372,0.52676,0.35289,1.19418,1.65689,1.36083,0.00101525,0.00101525,0.00101525
324,37858,0.82463,0.70722,1.05822,0.58339,0.52134,0.52644,0.35284,1.19482,1.65902,1.36149,0.00100288,0.00100288,0.00100288
325,37972.7,0.81792,0.698,1.05212,0.58053,0.52145,0.52663,0.35373,1.1951,1.66262,1.36207,0.0009905,0.0009905,0.0009905
326,38087.1,0.82913,0.69627,1.06135,0.57836,0.5215,0.52672,0.35398,1.19566,1.66511,1.36263,0.000978125,0.000978125,0.000978125
327,38201.2,0.82146,0.70244,1.05689,0.57979,0.5223,0.52646,0.35316,1.19553,1.66826,1.36281,0.00096575,0.00096575,0.00096575
328,38315.5,0.81971,0.694,1.05747,0.57803,0.52223,0.52662,0.35329,1.19624,1.67173,1.36307,0.000953375,0.000953375,0.000953375
329,38430.1,0.8216,0.70322,1.05632,0.57781,0.52385,0.52647,0.35296,1.19665,1.67502,1.36366,0.000941,0.000941,0.000941
